01-Time[sec],02-Outlet_reference[kPa_gauge],03-Pos_reference_[kPa_gauge],04-outlet_real_[kPa_gauge],05-Pos_real_[kPa_gauge],06-U1[0~1000],07-U2[0~1000],08-U3[0~1000],09-U4[0~1000],10-U5[0~1000],11-u1[0~1000],12-u2[0~1000],13-u3[0~1000],14-u4[0~1000],15-u5[0~1000],16F [N]
22.366995,73.681249,-46.086260,77.379791,-49.737492,90.099299,95.189694,903.234884,767.455246
22.371980,73.778411,-46.144157,79.757896,-49.791698,90.097439,95.188770,904.222731,958.662790
22.376992,73.875159,-46.202206,84.858269,-50.190273,90.095586,95.187844,900.919199,999.999974
22.386996,73.971482,-46.260405,79.746696,-47.449421,90.093742,95.186915,900.908335,999.989299
22.396974,74.067369,-46.318751,90.181320,-47.087566,90.091906,95.185984,900.883724,999.999153
22.406998,74.162811,-46.377243,81.317276,-46.818192,90.090079,95.185051,902.332253,974.471395
22.411975,74.257796,-46.435878,87.096420,-46.332577,90.088260,95.184116,901.172941,822.850002
22.416979,74.352314,-46.494654,80.823990,-48.629463,90.086451,95.183178,901.869050,704.438826
22.421974,74.446355,-46.553568,80.856415,-49.586472,90.084650,95.182238,907.728303,890.457963
22.426972,74.539908,-46.612618,80.850571,-49.938683,90.082859,95.181296,900.792358,999.999986
22.436975,74.632963,-46.671802,80.830780,-50.383457,90.081077,95.180351,900.779906,999.999136
22.446973,74.725511,-46.731117,89.039299,-48.301693,90.079305,95.179405,900.759178,999.997799
22.456980,74.817540,-46.790561,79.788536,-46.903065,90.077543,95.178457,900.743922,999.999594
22.466987,74.909041,-46.850132,84.382027,-46.358994,90.075792,95.177506,899.799464,819.783425
22.471978,75.000003,-46.909827,78.026024,-50.028889,90.074050,95.176554,901.515615,693.683964
22.476994,75.090417,-46.969644,81.395355,-51.083412,90.072319,95.175599,896.519143,876.997400
22.481977,75.180273,-47.029581,89.455215,-51.071842,90.070599,95.174643,900.671152,999.999153
22.491984,75.269561,-47.089635,81.066818,-51.144527,90.068889,95.173685,900.656772,999.999207
22.501972,75.358271,-47.149804,81.269592,-47.742802,90.067191,95.172725,900.640809,999.997582
22.511982,75.446393,-47.210086,82.113594,-47.221920,90.065503,95.171763,900.621120,999.997153
22.521981,75.533919,-47.270478,79.793182,-46.332516,90.063828,95.170799,897.910424,831.218252
22.526990,75.620837,-47.330977,84.188072,-50.099949,90.062164,95.169834,899.790363,693.393472
22.531973,75.707139,-47.391582,90.400070,-51.249805,90.060511,95.168867,892.295365,878.804499
22.536997,75.792815,-47.452290,81.661072,-51.029713,90.058871,95.167899,900.551956,999.999846
22.546972,75.877856,-47.513098,82.228630,-51.882320,90.057243,95.166928,900.536560,999.999439
22.556969,75.962252,-47.574005,80.271812,-47.954746,90.055627,95.165957,900.519629,999.999941
22.566984,76.045994,-47.635007,87.248299,-47.573505,90.054023,95.164983,900.501443,999.999995
22.576993,76.129074,-47.696103,80.365028,-46.583721,90.052433,95.164009,896.659084,784.761237
22.581954,76.211481,-47.757289,83.889458,-52.542446,90.050855,95.163032,895.365939,640.381104
22.587002,76.293207,-47.818565,87.338776,-51.640350,90.049290,95.162055,893.554076,864.975448
22.591980,76.374243,-47.879926,81.409187,-50.861427,90.047739,95.161076,900.443974,999.995508
22.601977,76.454580,-47.941371,90.132088,-52.202122,90.046201,95.160095,900.433814,999.977545
22.611976,76.534209,-48.002897,82.306709,-48.258530,90.044676,95.159114,900.409650,999.999974
22.621963,76.613122,-48.064502,86.845367,-47.974709,90.043165,95.158131,900.393705,999.999910
22.631980,76.691309,-48.126184,83.331314,-47.367718,90.041668,95.157147,893.796170,780.768798
22.636956,76.768763,-48.187939,89.035004,-52.325798,90.040185,95.156161,888.391033,658.179591
22.641974,76.845474,-48.249766,82.052917,-51.108646,90.038717,95.155175,894.630487,844.311646
22.646978,76.921435,-48.311663,84.604591,-51.476990,90.037262,95.154187,900.331502,999.999953
22.656977,76.996636,-48.373625,85.760803,-52.227272,90.035822,95.153199,900.325001,999.999862
22.666995,77.071071,-48.435652,82.183212,-49.421223,90.034397,95.152209,900.304219,1000.000000
22.676965,77.144730,-48.497741,80.078094,-48.400906,90.032987,95.151218,900.293217,999.999526
22.686991,77.217605,-48.559889,87.015953,-48.007687,90.031592,95.150227,895.059775,789.948673
22.691959,77.289689,-48.622094,84.917038,-49.116871,90.030212,95.149234,896.258806,631.254021
22.696976,77.360974,-48.684353,83.370300,-50.347469,90.028847,95.148241,899.723624,795.589293
22.701980,77.431451,-48.746665,83.753319,-51.280964,90.027497,95.147247,895.551049,969.738631
22.706963,77.501114,-48.809025,93.343468,-52.062538,90.026164,95.146252,900.224568,999.999526
22.716991,77.569954,-48.871433,83.796593,-49.567810,90.024846,95.145256,900.209782,999.999972
22.726958,77.637963,-48.933885,84.556427,-48.449570,90.023544,95.144260,900.198458,999.999859
22.736975,77.705135,-48.996380,86.390945,-48.163399,90.022258,95.143263,896.490331,808.881394
22.741956,77.771463,-49.058914,90.620964,-51.144947,90.020988,95.142265,897.278510,659.618278
22.746985,77.836938,-49.121485,81.764191,-51.222992,90.019734,95.141267,898.034031,829.204374
22.751977,77.901553,-49.184091,82.670898,-52.448811,90.018497,95.140268,897.324723,998.297084
22.756966,77.965302,-49.246729,90.785355,-52.927792,90.017276,95.139268,900.135593,1000.000000
22.766972,78.028178,-49.309397,84.309074,-50.296432,90.016073,95.138269,900.127434,999.993921
22.776977,78.090173,-49.372092,88.056656,-49.068542,90.014886,95.137268,896.787109,929.568488
22.781973,78.151281,-49.434812,83.015648,-48.737377,90.013716,95.136268,899.902062,758.270265
22.787010,78.211495,-49.497554,84.430428,-53.273777,90.012563,95.135266,898.198513,731.761469
22.791974,78.270809,-49.560316,91.630547,-52.837044,90.011427,95.134265,897.139836,935.229845
